year,team,seed,opponent,win,win_margin,previous_tournament,tournament_two_years_back,win percent,wins_in_last_10,percent_of_wins_away,coach_tenure,total_seasons_coaching,coach_final_fours,coach_championships,coach_NBA_draft_picks,automatic_bid,RPI,Sagarin,SOS,Total_Games,ppg,ppg_allowed,Efficiency,Efficiency_Allowed,Rbs_Per_Game,Rbs_Per_Game_Allowed,Steals_Per_Game,Steals_Per_Game_Allowed,Blocks_Per_Game,FG_Percent,3_pt_percent,TS_percent,free_throw_rate,assists_per_game,freshmen_play_time,sophomore_play_time,junior_play_time,senior_play_time,year,opponent,opp_seed,opp_previous_tournament,opp_tournament two years back,opp_win_percent,opp_wins_in_last_10,opp_percent_of_wins_away,opp_coach_tenure,opp_total_seasons_coaching,opp_coach_final_fours,opp_coach_championships,opp_coach_NBA_draft_picks,opp_automatic_bid,opp_RPI,opp_Sagarin,opp_SOS,opp_Total_Games,opp_Points_Scored_Per_Game,opp_Points_Allowed_Per_Game,opp_Efficiency,opp_Efficiency_Allowed,opp_Rbs_Per_Game,opp_Rbs_Per_Game_Allowed,opp_Steals_Per_Game,opp_Steals_Per_Game_Allowed,opp_Blocks_Per_Game,opp_FG_percent,opp_3_pt_percent,opp_TS_percent,opp_free_throw_rate,opp_assists_per_game,opp_freshmen_play_time,opp_sophomore_play_time,opp_junior_play_time,opp_senior_play_time,Round
1997,Utah,2,stanford,1,5,1,1,0.8787878788,10,0.3448275862,8,13,0,0,4,1,,11,76,33,74.42424242,61.63636364,110.2,91.3,37.87878788,31.39393939,6.272727273,6.212121212,3.272727273,49.6,35.9,57.8,40,17.4,12.25,26.97979798,26.54545455,31.5,1997,Stanford,6,1,1,0.7333333333,7,0.2727272727,11,19,0,0,7,0,,9,27,30,80.9,69.03333333,111.5,95.1,40.23333333,33.73333333,6.933333333,6.533333333,3.933333333,44.8,38.9,55.3,40.9,17.7,11.56410256,19.58870968,17.72,23.86440678,3
1997,louisville,6,texas  ,1,15,1,1,0.7428571429,5,0.3461538462,26,26,3,1,34,0,,46,43,35,75.17142857,70.91428571,105.5,99.6,35.82857143,36.25714286,8.771428571,7.685714286,2.628571429,44.8,33.1,54.1,41.7,15.3,18.33846154,0,16.27659574,23.63768116,1997,Texas,10,1,1,0.6,5,0.2222222222,9,26,0,0,9,0,,43,15,30,76.33333333,73.46666667,101.9,98,38.83333333,40.13333333,9.333333333,7.6,4.4,41.3,32.2,51,39.1,12.8,12.56944444,23.26666667,17.90384615,24.94186047,3
1997,providence,10,chattanooga,1,6,0,0,0.6666666667,4,0.2916666667,3,12,0,0,5,0,,29,32,36,76.52777778,70.13888889,104.4,95.7,37.19444444,36.05555556,9.333333333,6.861111111,3.833333333,44.7,33.6,53.6,38.7,16.1,11.97802198,20.36363636,1.166666667,28.64971751,1997,Chattanooga,14,0,1,0.6857142857,7,0.25,12,12,0,0,0,1,,117,220,35,76.57142857,65.17142857,111.9,95.3,38.6,31.28571429,8.228571429,6.628571429,2.371428571,46.3,33.4,55,41.2,15.2,15.91304348,26.38888889,8.395833333,24.62837838,3
1998,Arizona,1,maryland,1,8,1,1,0.8571428571,9,0.4,15,25,3,1,31,1,,3,23,35,90.77142857,74.57142857,115.7,95,39.22857143,36.48571429,10.05714286,6.571428571,3.228571429,48.8,37.7,57.5,36.5,19.3,5.213114754,18.7987013,24.75714286,29.95714286,1998,Maryland,4,1,1,0.65625,7,0.1904761905,9,20,0,0,15,0,,11,1,32,78.75,72.0625,102.3,93.6,39.71875,37.75,8.59375,7.28125,4.9375,46.1,34.9,53.7,40.3,18.8,13.96470588,2.409090909,24.84615385,24.51041667,3
1998,Duke,1,syracuse,1,13,1,1,0.8888888889,9,0.375,18,23,7,2,23,0,,1,11,36,85.61111111,64.11111111,116.7,87.4,38.25,35.33333333,9.416666667,5.527777778,5.083333333,47.5,36.9,56.3,42.1,14.3,17.72727273,17.14864865,17.77027027,18.58035714,1998,Syracuse,5,0,1,0.7428571429,7,0.3076923077,22,22,2,0,24,0,,35,29,35,70.88571429,67,100.9,95.4,38,36.8,9.542857143,7.6,5.657142857,43.5,32.9,52.1,40.6,15.8,6.875,27.859375,11.02631579,34.61428571,3
1998,UNC,1,michigan st,1,15,1,1,0.8947368421,8,0.2941176471,1,1,0,0,0,1,,2,5,38,81.92105263,65.63157895,118.2,94.7,39.78947368,32.36842105,6.815789474,6.052631579,4.947368421,51.8,36.2,59.2,42.9,18.4,4.826446281,23.08196721,31.88495575,28.35526316,1998,Michigan St,4,0,0,0.7333333333,7,0.3636363636,3,3,0,0,1,0,,13,12,30,73.4,64,106.7,93.1,39.9,31.03333333,7.633333333,7,3.9,44.9,35.7,52.8,35.9,14.9,13.03968254,19.33333333,25.32183908,0,3
1998,Kentucky,2,ucla,1,26,1,1,0.8974358974,9,0.3142857143,1,7,0,0,3,1,,4,9,39,80.07692308,66.97435897,111.7,93.5,42.07692308,33.84615385,8.743589744,6.948717949,6.153846154,48.2,36.7,55.8,33.8,17.7,8.363636364,14.73684211,25.62337662,19.63157895,1998,UCLA,6,1,1,0.7272727273,5,0.2916666667,2,2,0,0,1,0,,26,2,33,83.12121212,80.42424242,107.9,104.4,36.12121212,35.87878788,8.606060606,6.787878788,3.303030303,49,34.5,56.1,45.2,15.9,18.21153846,3.05,12.42857143,33.8,3
1998,Purdue,2,stanford,0,-8,1,1,0.7777777778,7,0.3214285714,18,20,0,0,13,0,,7,13,36,83.72222222,72.27777778,113.4,97.9,37.19444444,35.05555556,8.694444444,7.25,3.805555556,48.4,37.4,58,39.5,18.9,12.10526316,18.41847826,28,30.98550725,1998,Stanford,3,1,1,0.8571428571,8,0.3666666667,12,20,0,0,8,0,,10,26,35,80.2,68.28571429,113.6,96.7,41.25714286,31.94285714,5.228571429,7.171428571,3.171428571,45.5,40.8,56.1,42.2,16.3,9.946666667,15.0530303,23.02173913,19,3
1998,Uconn,2,washington,1,1,0,1,0.8648648649,9,0.28125,12,26,0,0,16,1,,8,30,37,76.64864865,63.86486486,109.6,91.3,39.10810811,35.10810811,8.486486486,6.486486486,4,45.8,35.7,54.8,38,14.3,14.61111111,23.2654321,19.74038462,0,1998,Washington,11,0,0,0.6666666667,5,0.3,5,9,0,0,1,0,,46,24,30,78.63333333,76.63333333,104.7,102,35.53333333,33.13333333,6.533333333,8.333333333,3.8,48.8,35.3,56.4,43.8,15.4,9.144736842,19.08163265,23.99137931,23.4,3
1998,Utah,3,west virginia,1,3,1,1,0.8823529412,7,0.4,9,14,0,0,5,0,,18,79,34,70.02941176,57.61764706,111.3,91.5,37.02941176,27.05882353,5.764705882,6.117647059,3.264705882,48,37.3,57.5,47.7,14.6,10.31666667,16.67924528,28.88118812,27.375,1998,West Virginia,10,0,0,0.7272727273,5,0.25,20,26,0,0,17,0,,19,42,33,80.21212121,69.15151515,108.9,93.9,40.15151515,37.12121212,12.33333333,7.090909091,3.515151515,46.1,33.2,51.8,30.8,15.8,7.082352941,19.77070064,4.076923077,28.70408163,3
1998,rhode island,8,valparaiso,1,6,1,0,0.7352941176,7,0.36,1,18,1,1,19,0,,29,50,34,77.70588235,71.55882353,110,101.3,36.67647059,40.70588235,7.294117647,6.176470588,4.735294118,45.1,37.4,54.9,37.1,15,5.684210526,28.06060606,24.49242424,25.78125,1998,Valparaiso,13,1,1,0.696969697,10,0.347826087,10,22,0,0,0,1,,129,177,33,73.93939394,68.39393939,109.1,100.9,37.39393939,32.51515152,6.515151515,7.151515152,2.666666667,47,37.5,55.7,41.1,15.9,11.80392157,20.88311688,27.1,33.93939394,3
1999,Auburn,1,ohio st,0,-8,0,0,0.8787878788,8,0.3793103448,5,24,0,0,16,0,,4,79,33,81.21212121,61.60606061,112.5,85.3,44,34.84848485,9.909090909,5.454545455,3.393939394,43.4,34.8,51.3,34.1,14,12.17676768,25.66666667,18.41538462,28.72727273,1999,Ohio St,4,0,0,0.75,8,0.1851851852,2,17,0,0,5,1,,10,15,36,74.86111111,64.83333333,106.6,92.3,36.19444444,34.30555556,8.25,5.583333333,4.111111111,46.8,35.7,53.8,39.1,13.8,12.8,22.7254902,26.20408163,20.28125,3
1999,Duke,1,missouri st,1,17,1,1,0.9487179487,10,0.3513513514,19,24,7,2,24,1,,1,11,39,91.82051282,67.15384615,121.6,88.9,42.17948718,33.41025641,8.948717949,7.025641026,6.282051282,51.4,39.6,60.4,46.8,16.2,11.625,19.845,21.65384615,20.32857143,1999,Missouri St,12,0,0,0.6666666667,5,0.3181818182,4,8,0,0,0,1,,27,57,33,73.15151515,65.84848485,104.5,94.1,35.12121212,35.03030303,8.848484848,8.060606061,3.96969697,46,36.5,54.9,43.3,15.1,15.02013423,13.22222222,23.23809524,0,3
1999,Michigan St,1,oklahoma,1,8,1,0,0.8684210526,10,0.3333333333,4,4,0,0,1,1,,7,6,38,71.73684211,59.52631579,111.3,92.4,36.39473684,27.13157895,7.842105263,6.315789474,2.605263158,47.3,33.9,54.7,32.6,15.1,5.5,13.24390244,22.28070175,25.36283186,1999,Oklahoma,13,1,1,0.65625,7,0.2857142857,5,16,0,0,4,0,,31,84,32,70.1875,61.875,102.8,90.6,38.125,35.25,7.15625,6.71875,3.875,42.1,38.8,52.2,34.9,14,6.08,27.86614173,26.92708333,0,3
1999,Uconn,1,iowa  ,1,10,1,0,0.9444444444,9,0.3529411765,13,27,0,0,16,1,,3,27,36,77.25,61.30555556,109.4,86.8,40.30555556,33.08333333,7.972222222,6.694444444,4.194444444,46.7,34.4,55.1,41.1,15.3,11.38596491,17.33064516,28,16.64835165,1999,Iowa,5,0,1,0.6666666667,5,0.35,13,28,0,0,17,0,,20,4,30,73.9,69.96666667,105.4,99.8,34.9,31.13333333,8.933333333,8.6,2.666666667,46.3,37.3,56.1,48.6,15.2,10.65891473,18.79166667,17.74193548,20.984,3
1999,Maryland,2,st john's,0,-14,1,1,0.8235294118,7,0.3214285714,10,21,0,0,15,0,,2,21,34,84.5,66.44117647,109.8,86.3,39.5,35.55882353,12.14705882,8,5.852941176,49.5,36.5,57,40.6,19.9,18.64925373,18.09638554,3.071428571,20.90225564,1999,St John's,3,1,0,0.7567567568,8,0.3571428571,1,14,0,0,2,1,,5,22,37,79.02702703,65.40540541,110.9,91.8,40.56756757,34.56756757,9.864864865,6.567567568,3.27027027,45.9,35.7,53.7,35,16.7,21.42857143,28.45205479,14.21428571,26.06896552,3
1999,Kentucky,3,miami (oh),1,15,1,1,0.7567567568,6,0.3928571429,2,8,1,1,4,1,,6,13,37,75.40540541,62.7027027,109.1,90.7,39.72972973,33.78378378,7.72972973,7.108108108,5.378378378,47.8,33.4,55.1,35.8,16.4,13.50364964,16.08928571,19.82352941,28.89189189,1999,Miami (OH),10,0,1,0.75,7,0.375,3,14,0,0,2,0,,41,87,32,67.59375,60.40625,105.9,94.7,32.53125,31.625,6.71875,5.46875,1.9375,44.8,33.6,54.5,33.3,12.1,1.894736842,13.37096774,17.34883721,36.14285714,3
1999,Florida,6,gonzaga,0,-1,0,0,0.7096774194,5,0.1818181818,3,5,0,0,1,0,,19,66,31,80.25806452,70.19354839,107.1,93.6,35.90322581,34.77419355,10.03225806,8.612903226,3.838709677,47.3,37.9,58.6,43.2,16,20.28099174,16.06796117,19.56666667,25.9,1999,Gonzaga,10,0,0,0.8,8,0.3571428571,2,2,0,0,0,1,,24,116,35,78.37142857,65.14285714,112.2,93.3,37.2,33.62857143,8.257142857,6.542857143,3.857142857,47.4,39.9,57.9,37.9,16.3,0,21.89208633,20.86857143,8.714285714,3
1999,temple,6,purdue,1,22,1,1,0.6857142857,7,0.25,17,27,0,0,12,0,,14,23,35,66.6,58.51428571,107.1,94.1,36.34285714,35.31428571,9.971428571,5.057142857,3.657142857,41.4,30.9,50.2,35.5,12.8,19.62616822,25.81578947,28.96323529,1.666666667,1999,Purdue,10,1,1,0.6176470588,4,0.3333333333,19,21,0,0,13,1,,30,7,34,68.47058824,65.67647059,101.6,97.5,33.61764706,34.05882353,8.058823529,8.088235294,3.205882353,43.9,31.8,52.4,41.7,14.2,11.42592593,15.890625,20.60273973,28.64705882,3
2000,Duke,1,florida,0,-9,1,1,0.8529411765,9,0.3793103448,20,25,8,2,28,1,3,2,19,34,88,71.32352941,115.7,93.7,38.61764706,37.73529412,9.794117647,7.058823529,5.617647059,48.1,38.3,58.2,38.3,17.2,17.19459459,7.948717949,24.54901961,32.08823529,2000,Florida,5,1,0,0.7837837838,7,0.1724137931,4,6,0,0,1,0,9,5,30,37,83.83783784,68.86486486,111.4,91.5,39.51351351,34.08108108,9.864864865,6.972972973,3.810810811,48,36.3,57,38.4,16.5,16.27741935,24.69369369,17.18987342,23.72972973,3
2000,Michigan St,1,syracuse,1,17,1,1,0.8205128205,9,0.25,5,5,1,0,1,1,2,3,9,39,74.07692308,58.94871795,112.1,89.2,39,27.25641026,6.564102564,5.615384615,2.692307692,47.4,37.8,56.9,37.9,15.4,12.16853933,10.35135135,17.4,29.60576923,2000,Syracuse,4,1,1,0.8125,5,0.2692307692,24,24,2,0,24,0,11,20,62,32,75,63.53125,109.8,93,37.5,33.6875,8.9375,6.9375,5.15625,46.9,35.5,54.8,36.2,17.6,11.09090909,15.53763441,18.20634921,33.35483871,3
2000,Iowa St,2,ucla,1,24,0,0,0.8648648649,9,0.21875,2,10,0,0,0,1,4,13,46,37,78.32432432,65.10810811,110.1,91.6,38.43243243,32.08108108,7.486486486,6.810810811,3.216216216,48.5,36.7,56.4,42,15.3,17.3027027,35.27027027,23.69318182,25.25714286,2000,UCLA,6,1,1,0.6363636364,7,0.2857142857,4,4,0,0,5,0,28,27,6,33,75.51515152,70.33333333,104.4,97.2,37.90909091,34.21212121,8.545454545,6.878787879,4.393939394,48,37.1,54.2,32.8,16.5,19.46153846,21.77205882,19.86065574,0,3
2000,Oklahoma St,3,seton hall,1,2,1,1,0.7941176471,6,0.2962962963,10,30,1,0,33,0,16,8,55,34,77.05882353,62.26470588,108.9,88,38.55882353,34.70588235,7.647058824,6.205882353,3.588235294,47.9,38.6,56.6,39.4,18.9,8.490566038,14.82258065,27.5,26.95857988,2000,Seton Hall,10,0,0,0.6875,5,0.2727272727,3,3,0,0,0,0,34,47,75,32,71.71875,66.1875,104.2,96.1,37.8125,39.34375,7.03125,6.8125,6.1875,43.3,36.5,52.9,34,14.3,19.11875,15.52380952,13.71794872,30.6031746,3
2000,LSU,4,wisconsin,0,-13,0,0,0.8235294118,9,0.25,3,9,0,0,0,0,12,16,63,34,75.82352941,62.70588235,106,87.6,40.38235294,32.35294118,9.205882353,7.794117647,5.294117647,48.7,35.1,56.3,45.6,14.8,19.6,21.15037594,27.26470588,2,2000,Wisconsin,8,1,0,0.6111111111,7,0.2727272727,5,24,0,0,3,0,20,25,2,36,59.91666667,55.75,98,91.2,30.75,32.58333333,6.555555556,4.916666667,2.833333333,42.7,34.4,51.7,34.4,13.3,11.43877551,16.05172414,26.27272727,13.61764706,3
2000,Tennessee,4,unc,0,-5,1,1,0.7878787879,6,0.3076923077,3,17,0,0,0,0,15,15,37,33,79.66666667,67.84848485,107.9,91.9,39.81818182,37.15151515,8.787878788,7.484848485,5.575757576,45,36.1,54.8,39.5,14.4,13.80924855,30.11764706,21.36263736,14.91954023,2000,UNC,8,1,1,0.6111111111,5,0.3636363636,3,3,1,0,3,0,22,22,4,36,75.41666667,70.22222222,108,100.5,38.63888889,34.63888889,5.777777778,8.277777778,4.861111111,49.1,34.4,56.1,35.8,16.9,13.83211679,26.41558442,15.70588235,22.33846154,3
2000,miami (fl),6,tulsa,0,-9,1,1,0.6764705882,8,0.347826087,10,14,0,0,3,0,23,44,71,34,69,62.55882353,100.6,91.2,37.70588235,35.41176471,8.411764706,6.823529412,3.705882353,43.1,29.9,51,35,14.6,10.44186047,21.47058824,19.80597015,32.70833333,2000,Tulsa,7,0,0,0.8648648649,8,0.375,3,7,0,0,1,0,21,9,120,37,80.37837838,62.86486486,109.8,85.9,37.56756757,35.86486486,11.72972973,7.756756757,4.72972973,47.2,34.6,56.4,38.9,17.2,11.1452514,22.99310345,27.75675676,29.56756757,3
2000,purdue,6,gonzaga,1,9,1,1,0.7058823529,8,0.2916666667,20,22,0,0,13,0,25,24,15,34,73.67647059,66.05882353,106.3,95.3,36.02941176,33.41176471,7.676470588,6.441176471,3.058823529,44.4,35,53.7,45.9,14.2,5.266666667,16.45185185,29.35294118,25.49612403,2000,Gonzaga,10,1,0,0.7428571429,7,0.4615384615,1,1,0,0,0,1,33,26,80,35,77.68571429,65.94285714,110.9,94.2,37.85714286,35.65714286,5.742857143,6.171428571,4.314285714,47.9,36.4,56.8,39.4,16.8,8.157407407,0,21.86956522,27.73809524,3
2001,Duke,1,ucla,1,13,1,1,0.8974358974,8,0.4,21,26,8,2,29,1,1,1,6,39,90.71794872,70.51282051,117.8,91.6,41.25641026,40.33333333,10.53846154,7.256410256,5.025641026,48.1,38.5,58.8,39.5,18,19.31343284,20.57458564,6.697674419,25.19,2001,UCLA,4,1,1,0.71875,8,0.3913043478,5,5,0,0,6,0,9,25,13,32,74.875,69.09375,100.1,92.4,46.09375,45.96875,8.375,8,5.96875,41.2,34.3,50.1,41.9,12.2,14,35.0625,22.21487603,21.52631579,3
2001,Illinois,1,kansas,1,16,1,0,0.7714285714,8,0.2962962963,1,8,0,0,1,0,6,5,10,35,77.85714286,65.91428571,108.4,91.8,42.74285714,35.97142857,7.685714286,6.114285714,4.171428571,45.4,36.4,55.2,43,15.7,4.5,24.60144928,18.66412214,13.79166667,2001,Kansas,4,1,1,0.7878787879,6,0.3846153846,13,13,2,0,11,0,12,10,33,33,82.03030303,69.27272727,110.2,93.1,44.93939394,38.15151515,6.606060606,8.454545455,5.121212121,50.2,39.4,57,39.5,19.3,4.571428571,29.06382979,19.54117647,26.88888889,3
2001,Michigan St,1,gonzaga,1,15,1,1,0.8484848485,8,0.2857142857,6,6,2,1,3,0,3,3,30,33,77.36363636,61.78787879,115.3,92.1,46.03030303,30.03030303,6.333333333,5.878787879,4.060606061,48.9,32.2,55.9,35,17.6,20.11764706,9.918918919,8.24,22.08724832,2001,Gonzaga,12,1,1,0.7878787879,9,0.3076923077,2,2,0,0,0,1,75,42,212,33,82.42424242,68.81818182,116.3,97.1,41.81818182,37.27272727,5.818181818,6.151515152,4.03030303,51,40.4,60.6,52.8,16.2,16.15686275,14.55932203,33.70833333,25.58461538,3
2001,Stanford,1,cincinnati,1,13,1,1,0.9117647059,8,0.4516129032,15,23,1,0,10,0,36,26,120,34,77.20588235,69.17647059,110.2,98.8,39.26470588,36.17647059,6,7.117647059,3.764705882,48.2,35.6,58,43,17.9,9.060240964,19.01,12.20588235,27.41911765,2001,Cincinnati,5,1,1,0.7142857143,8,0.36,12,20,1,0,10,0,31,22,63,35,73.88571429,65.54285714,110,97.6,37.54285714,38.71428571,5.542857143,4.342857143,3.342857143,44.4,35.6,53,36.6,12.8,12.14285714,25.0647482,27.76811594,0,3
2001,Arizona,2,mississippi  ,1,10,1,1,0.7777777778,9,0.3214285714,18,28,3,1,36,0,8,4,11,36,81.27777778,66.27777778,111.5,90.9,42.88888889,37.55555556,7.861111111,6.055555556,4.444444444,47.6,35.5,56.7,44.1,16.3,6.076923077,23.39285714,27.66197183,15.9,2001,Mississippi,3,0,1,0.7714285714,7,0.2592592593,3,3,0,0,0,0,7,16,18,35,71.31428571,64.62857143,102.4,92.8,38.37142857,38.88571429,8.142857143,6.4,3.285714286,44.2,34.2,53,42.3,14.3,21.44915254,11.18292683,17.86666667,27.24285714,3
2001,Kentucky,2,usc,0,-4,1,1,0.7058823529,8,0.25,4,10,1,1,6,1,10,8,3,34,79.79411765,70.58823529,110.2,97.5,41.85294118,39.32352941,6.705882353,6.794117647,4.441176471,48.2,34.6,56.3,36.6,15.7,14.09139785,24.62686567,23.28358209,29.26470588,2001,USC,6,0,0,0.7058823529,6,0.2916666667,6,6,0,0,1,0,21,14,29,34,77.05882353,71.17647059,106.7,98.5,39.64705882,39,7.617647059,6.970588235,4.441176471,45.9,34.8,55.2,44.7,14.8,10.64634146,6.8,31.69014085,15.6835443,3
2001,Maryland,3,georgetown,1,10,1,1,0.6944444444,6,0.32,12,23,0,0,18,0,22,6,21,36,85.19444444,72.36111111,113.6,96.5,44.11111111,39.5,8.944444444,7.277777778,5.916666667,48.4,38,56,38.6,19.2,8.647058824,17.91964286,24.48611111,16.54651163,2001,Georgetown,10,0,0,0.7575757576,6,0.4,3,3,0,0,0,0,42,35,105,33,78,67.51515152,105.3,91.2,49.39393939,40.21212121,9.818181818,8.787878788,6,43.7,33.2,51.4,38.6,16.6,19.3852459,13.21374046,15.13333333,18.96969697,3
2001,penn st,7,temple,0,-12,0,0,0.6363636364,6,0.3333333333,6,6,0,0,1,0,49,53,79,33,64.51515152,58.66666667,99.7,90.7,36.96969697,33.78787879,7.272727273,6.666666667,3.484848485,46.4,32.7,53.1,44.5,13.4,6.724137931,13.02238806,18.8627451,26.234375,2001,Temple,11,1,1,0.6486486486,8,0.3333333333,19,29,0,0,13,0,18,44,51,37,66.89189189,62,104.4,96.8,36.37837838,39,8.783783784,5.567567568,5.486486486,43.6,33.5,52.1,35.8,16,24.78947368,21.90769231,19.65979381,38.65714286,3
2002,Duke,1,indiana,0,-1,1,1,0.8857142857,8,0.2903225806,22,27,9,3,30,1,4,1,33,35,88.91428571,69.17142857,115.4,89.8,39.82857143,39,10,7.085714286,3.228571429,49.5,36.3,58.9,41,17.9,12.56140351,25.23529412,21.16450216,5.782608696,2002,Indiana,5,1,1,0.6756756757,6,0.36,2,2,0,0,1,0,13,9,4,37,70.45945946,62.59459459,106.7,94.8,37.91891892,36.94594595,6.864864865,7.108108108,5.135135135,46,41,55.8,36.4,14.7,8.603174603,19.66666667,25.81081081,26.76388889,3
2002,Kansas,1,illinois,1,4,1,1,0.8918918919,9,0.3939393939,14,14,2,0,12,0,1,2,13,37,90.94594595,74.72972973,114.7,94.3,47.02702703,38.86486486,9.540540541,8.567567568,5.540540541,50.6,41.7,58,34.8,20.7,17.80451128,3.130081301,29.28828829,19.2027027,2002,Illinois,4,1,1,0.7428571429,9,0.3076923077,2,9,0,0,1,0,9,6,20,35,77.37142857,67.68571429,110.2,96.4,39.31428571,34.82857143,7.371428571,5.571428571,4.028571429,47,36.7,57.8,44.6,16.9,12.92546584,3.861111111,28.67619048,24.23287671,3
2002,Maryland,1,kentucky,1,10,1,1,0.8888888889,9,0.25,13,24,1,0,19,0,2,3,9,36,85,70.88888889,113.3,94.5,44.77777778,41.16666667,8.388888889,7.111111111,6,48.2,37.4,56.8,41.5,19.8,6.138888889,24.05555556,19.13669065,30.19626168,2002,Kentucky,4,1,1,0.6875,6,0.3181818182,5,11,1,1,6,0,12,11,3,32,76.875,68.21875,107.1,95,43.5,38.4375,7.875,7.03125,4.78125,44.8,31.6,52.9,31.5,14.7,11.31111111,18.4028777,21.2739726,25.96153846,3
2002,Oklahoma,2,arizona,1,21,1,1,0.8611111111,9,0.2580645161,8,19,0,0,5,1,5,5,23,36,77.97222222,64.63888889,111.7,92.6,43.63888889,37.75,9.027777778,5.75,3.722222222,44.3,35,53.5,31.3,14.4,24.21666667,16.17692308,26.27380952,4.214285714,2002,Arizona,3,1,1,0.7058823529,7,0.2916666667,19,29,4,1,40,1,6,10,1,34,82.14705882,77.70588235,111.1,105,41.94117647,41,6.088235294,6.205882353,3.029411765,45.9,37.6,56.5,44.6,15.5,17.55208333,2.75,34.70707071,0,3
2002,Oregon,2,texas,1,2,0,1,0.7428571429,7,0.1923076923,5,11,0,0,1,0,32,7,66,35,85.54285714,72.51428571,115.1,97.6,39.22857143,36.57142857,7.457142857,6.857142857,3.257142857,48.7,42.2,60,41.3,16.5,21,23.024,11.725,23.12345679,2002,Texas,6,1,1,0.6470588235,6,0.3181818182,4,15,0,0,7,0,21,27,8,34,78.14705882,73.20588235,109.5,102.6,43.47058824,38.35294118,6.205882353,6.5,3.852941176,45.3,36.8,53.5,38.8,15.2,17.32291667,21.84422111,14.16666667,27.18181818,3
2002,Uconn,2,s illinois,1,12,0,1,0.7941176471,9,0.2962962963,16,30,1,1,19,1,8,13,26,34,77.82352941,69.23529412,107,95.2,45.17647059,40.5,7.529411765,6.617647059,6.941176471,48.3,39.4,55.4,39.1,14.5,18.8173913,21.0755814,17.75,0,2002,S Illinois,11,0,0,0.7777777778,7,0.3571428571,4,4,0,0,0,0,50,42,154,36,75.47222222,67.41666667,107.1,95.6,41.58333333,39.66666667,7.305555556,6.611111111,4.75,46.1,36.6,53.6,41.6,15.2,20.51020408,17.11731844,25.36144578,20.11764706,3
2002,Pittsburgh,3,kent st,0,-5,0,0,0.8285714286,9,0.3103448276,3,8,0,0,0,0,11,19,70,35,72.28571429,60.94285714,107.2,90.4,41.6,35.94285714,6.685714286,5.342857143,4.457142857,47,32.3,54.2,38,16.9,11.78350515,22.56934307,34.01470588,17.22857143,2002,Kent St,10,1,0,0.8333333333,10,0.3666666667,1,1,0,0,0,1,31,17,126,36,75.88888889,64.02777778,115.3,97.3,39.88888889,36.05555556,6.361111111,4.777777778,1.972222222,46.9,36.5,55.7,35,13.4,9.440860215,16.05369128,0,27.63888889,3
2002,ucla,8,missouri,0,-9,1,1,0.6363636364,5,0.2857142857,6,6,0,0,7,0,27,35,10,33,75.03030303,72.66666667,106.7,103.4,39.66666667,36.36363636,5.515151515,5.666666667,2.818181818,47.2,39,55.7,33.9,14.5,13.5,14.7,34.60606061,18.61904762,2002,Missouri,12,1,1,0.6666666667,5,0.2083333333,3,3,0,0,1,0,52,32,72,36,79.91666667,72.5,112.2,101.8,42.58333333,38.47222222,7.333333333,7.194444444,4.277777778,45.8,39.1,55.5,31.4,15,8.287356322,21.85534591,19.75,33.16666667,3
2003,Arizona,1,notre dame,1,17,1,1,0.875,9,0.3928571429,20,30,4,1,40,0,2,2,30,32,85.15625,70.6875,110.5,91.7,45.875,39.9375,8.5625,6.28125,4.25,46.1,35.3,54.9,36.8,17.8,15.40217391,17.79104478,2.2,29.41758242,2003,Notre Dame,5,1,1,0.7058823529,4,0.2916666667,3,8,0,0,2,0,14,14,7,34,79.17647059,71.29411765,109.1,98.2,41.61764706,42.5,7.294117647,6.823529412,5.558823529,44.6,38.5,55.7,36.7,16.4,17.26373626,25.87837838,15.671875,30.98701299,3
2003,Kentucky,1,wisconsin,1,6,1,1,0.8888888889,10,0.34375,6,12,1,1,7,1,1,1,15,36,77.27777778,64.13888889,111.7,92.7,39.83333333,33.80555556,7.805555556,6.25,4.888888889,48.8,35.6,56.6,35.2,15.9,6.984732824,18.4375,23.63636364,23.95833333,2003,Wisconsin,5,1,1,0.75,7,0.25,2,19,0,0,0,0,25,16,59,32,70.3125,59.34375,111.1,93.8,35.125,33.53125,6.90625,4.6875,2.75,46.3,35.7,55.7,35.9,13.2,16.27966102,24.57303371,17.25,34.96875,3
2003,Oklahoma,1,butler,1,11,1,1,0.7941176471,8,0.1481481481,9,20,1,0,5,1,3,7,3,34,70.35294118,60.02941176,108.2,92.4,39.76470588,36.14705882,6.970588235,5.5,3.617647059,44.6,39.2,54,32.8,14.2,18.17346939,25.72,16.45528455,32.62857143,2003,Butler,12,0,1,0.8181818182,8,0.4444444444,2,2,0,0,0,0,35,30,133,33,67.54545455,60.18181818,112.2,100,30.63636364,32.96969697,6.303030303,4.96969697,1.787878788,47.5,39.1,58.3,32.1,12.7,10.17241379,1,18.53153153,25.88965517,3
